person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
32,33575,MORTGAGE,2.8,HOMEIMPROVEMENT,C,21196,13.19,0.631,N,27,1
25,99268,MORTGAGE,5.9,EDUCATION,A,9469,11.9,0.095,N,9,0
25,53394,RENT,3.1,HOMEIMPROVEMENT,F,5232,8.85,0.098,Y,23,0
54,34397,RENT,2.1,VENTURE,B,17410,5.0,0.506,N,11,0
54,31632,MORTGAGE,13.6,PERSONAL,A,11188,10.81,0.354,N,24,0
34,28908,OWN,,EDUCATION,B,30658,5.06,1.061,Y,2,0
21,19312,RENT,9.7,EDUCATION,B,3248,10.02,0.168,N,26,0
53,18272,MORTGAGE,0.9,EDUCATION,E,15138,9.64,0.828,N,25,1
39,78606,RENT,4.8,PERSONAL,A,28836,10.32,0.367,N,15,0
56,70321,MORTGAGE,4.3,HOMEIMPROVEMENT,A,26779,9.94,0.381,N,10,0
51,56037,RENT,8.3,VENTURE,B,9767,12.82,0.174,N,2,0
33,92552,MORTGAGE,11.8,PERSONAL,E,20134,12.11,0.218,N,6,0
34,42854,MORTGAGE,5.3,DEBTCONSOLIDATION,D,9787,9.49,0.228,N,8,0
53,45121,MORTGAGE,6.9,PERSONAL,E,953,10.6,0.021,N,11,0
23,44695,RENT,5.9,MEDICAL,D,3868,8.97,0.087,N,8,0
39,58915,RENT,0.4,MEDICAL,C,34107,,0.579,N,28,1
33,20093,MORTGAGE,19.6,VENTURE,E,27750,10.58,1.381,N,25,1
51,102833,RENT,5.9,MEDICAL,B,29508,12.39,0.287,N,12,0
34,55730,MORTGAGE,,PERSONAL,C,10016,8.94,0.18,N,9,1
53,48290,RENT,1.1,EDUCATION,C,6942,11.62,0.144,N,21,1
35,45203,RENT,11.0,EDUCATION,B,11502,12.11,0.254,Y,3,0
37,61012,MORTGAGE,1.9,PERSONAL,D,29619,7.67,0.485,N,16,1
57,59259,OWN,1.8,VENTURE,C,3074,15.35,0.052,N,13,0
58,64600,MORTGAGE,,DEBTCONSOLIDATION,B,15188,12.53,0.235,N,12,1
46,72249,OWN,3.6,HOMEIMPROVEMENT,B,28837,8.33,0.399,N,28,1
50,87706,MORTGAGE,16.0,VENTURE,A,29726,9.21,0.339,N,16,0
63,26849,RENT,7.1,DEBTCONSOLIDATION,D,33122,5.42,1.234,N,18,0
49,49677,MORTGAGE,2.2,VENTURE,F,1488,11.9,0.03,N,17,0
37,26566,RENT,,EDUCATION,B,6808,11.33,0.256,N,12,1
46,61918,MORTGAGE,4.9,DEBTCONSOLIDATION,C,34084,8.04,0.55,N,25,0
28,76474,MORTGAGE,5.2,DEBTCONSOLIDATION,F,17636,7.99,0.231,N,29,1
25,55977,MORTGAGE,9.3,DEBTCONSOLIDATION,G,14280,6.6,0.255,N,21,0
48,138026,RENT,,DEBTCONSOLIDATION,B,28318,,0.205,N,15,0
59,67367,OWN,,DEBTCONSOLIDATION,E,7475,14.59,0.111,Y,2,0
23,31559,MORTGAGE,13.7,HOMEIMPROVEMENT,B,3891,10.2,0.123,N,10,0
33,47745,RENT,1.5,VENTURE,E,7635,12.09,0.16,N,15,1
29,100663,MORTGAGE,3.0,DEBTCONSOLIDATION,B,6835,13.2,0.068,N,20,0
51,64439,RENT,13.7,EDUCATION,C,5487,,0.085,N,24,0
27,62308,RENT,4.0,VENTURE,B,12685,5.51,0.204,N,15,0
58,44133,MORTGAGE,6.9,MEDICAL,A,24113,10.16,0.546,N,28,0
36,58784,OWN,3.4,VENTURE,A,17078,7.67,0.291,N,22,0
40,21867,MORTGAGE,1.1,MEDICAL,C,4259,14.07,0.195,N,4,1
34,38533,RENT,10.9,EDUCATION,A,25105,11.59,0.652,N,4,1
54,30197,RENT,,PERSONAL,D,33138,21.95,1.097,N,23,0
31,29095,MORTGAGE,,HOMEIMPROVEMENT,E,19680,,0.676,N,10,0
29,42394,RENT,4.8,PERSONAL,D,9436,12.89,0.223,N,5,0
50,38152,OWN,6.8,HOMEIMPROVEMENT,C,3392,11.71,0.089,N,8,0
26,34934,OWN,6.1,VENTURE,A,32064,7.99,0.918,N,26,0
22,32791,RENT,8.1,MEDICAL,D,26739,6.6,0.815,N,8,1
63,20909,MORTGAGE,,PERSONAL,A,14049,14.47,0.672,Y,20,1
34,60087,MORTGAGE,1.3,HOMEIMPROVEMENT,A,28001,15.04,0.466,N,24,1
42,65345,MORTGAGE,4.2,DEBTCONSOLIDATION,E,21742,5.0,0.333,N,19,1
30,52488,RENT,7.3,DEBTCONSOLIDATION,F,21886,10.38,0.417,N,22,0
62,32462,OWN,8.8,MEDICAL,F,16223,13.61,0.5,Y,25,0
55,36166,MORTGAGE,5.7,VENTURE,D,33753,17.25,0.933,N,23,1
20,102756,RENT,4.9,EDUCATION,B,25265,5.0,0.246,N,9,0
57,68259,MORTGAGE,,MEDICAL,C,19158,12.54,0.281,N,6,0
33,134137,MORTGAGE,,DEBTCONSOLIDATION,A,34877,7.25,0.26,N,27,0
53,58874,RENT,8.6,EDUCATION,B,29919,5.0,0.508,Y,11,0
20,42957,RENT,7.8,EDUCATION,A,8825,8.38,0.205,N,11,0
54,33433,MORTGAGE,3.9,PERSONAL,B,17767,13.11,0.531,N,16,0
59,39135,OWN,1.6,DEBTCONSOLIDATION,C,30926,12.81,0.79,Y,9,1
41,58597,RENT,4.3,EDUCATION,A,34954,11.74,0.597,N,7,0
64,32835,RENT,0.6,MEDICAL,C,18634,11.73,0.568,N,21,1
34,43243,RENT,4.0,PERSONAL,A,24060,18.88,0.556,N,15,0
59,38616,OWN,2.6,HOMEIMPROVEMENT,A,9283,12.92,0.24,N,13,0
30,25379,MORTGAGE,4.4,PERSONAL,A,29800,9.05,1.174,N,4,1
55,45387,OWN,10.2,VENTURE,C,32174,5.25,0.709,N,29,0
41,58750,RENT,8.5,DEBTCONSOLIDATION,C,16745,8.65,0.285,Y,12,0
58,50114,MORTGAGE,5.9,DEBTCONSOLIDATION,D,7344,12.96,0.147,N,17,0
35,53386,RENT,3.9,PERSONAL,C,18220,16.38,0.341,Y,26,1
61,47833,MORTGAGE,5.8,MEDICAL,E,13702,14.88,0.286,N,10,1
60,38471,MORTGAGE,12.8,HOMEIMPROVEMENT,A,603,15.53,0.016,N,18,0
40,42993,RENT,3.4,DEBTCONSOLIDATION,C,26305,,0.612,N,20,1
42,36008,MORTGAGE,2.2,PERSONAL,F,9620,11.58,0.267,N,4,0
44,19301,MORTGAGE,5.4,PERSONAL,C,8484,9.62,0.44,N,11,1
38,86308,MORTGAGE,5.4,EDUCATION,A,10234,9.38,0.119,N,2,0
33,83458,OTHER,0.8,MEDICAL,C,26702,11.84,0.32,Y,4,1
33,53600,MORTGAGE,4.3,DEBTCONSOLIDATION,D,863,5.08,0.016,N,7,1
43,28808,RENT,8.6,HOMEIMPROVEMENT,G,19876,14.83,0.69,N,27,1
32,111275,MORTGAGE,,PERSONAL,D,15890,15.96,0.143,N,8,1
29,57381,MORTGAGE,7.4,DEBTCONSOLIDATION,A,23603,13.99,0.411,Y,29,0
37,65360,MORTGAGE,1.9,DEBTCONSOLIDATION,D,14194,5.0,0.217,Y,23,1
23,49027,MORTGAGE,4.8,HOMEIMPROVEMENT,D,9686,,0.198,Y,10,0
25,55302,RENT,10.3,VENTURE,A,10507,15.63,0.19,N,6,0
53,33638,MORTGAGE,1.4,DEBTCONSOLIDATION,B,23070,13.13,0.686,N,17,1
27,71616,RENT,6.3,PERSONAL,C,9373,13.78,0.131,N,29,0
41,366924,RENT,6.9,HOMEIMPROVEMENT,A,17734,8.23,0.048,N,20,0
23,47300,RENT,2.7,DEBTCONSOLIDATION,A,18915,12.45,0.4,N,2,0
41,45577,RENT,3.7,PERSONAL,E,4005,11.58,0.088,N,5,0
48,85952,MORTGAGE,5.2,HOMEIMPROVEMENT,F,25453,10.38,0.296,N,21,0
61,67565,MORTGAGE,6.8,DEBTCONSOLIDATION,B,31271,5.0,0.463,Y,26,1
49,25432,RENT,2.6,MEDICAL,E,34763,12.96,1.367,N,3,1
29,44562,RENT,6.6,PERSONAL,C,31005,15.28,0.696,N,13,1
22,76126,MORTGAGE,6.9,HOMEIMPROVEMENT,D,1230,15.88,0.016,Y,5,0
20,46092,RENT,8.4,MEDICAL,B,26035,8.39,0.565,N,27,1
62,55197,MORTGAGE,2.1,DEBTCONSOLIDATION,C,31469,13.55,0.57,N,21,0
37,40280,RENT,,VENTURE,B,1342,17.37,0.033,N,15,0
28,62746,RENT,7.1,PERSONAL,E,21249,7.48,0.339,N,29,1
26,33414,MORTGAGE,5.2,MEDICAL,C,14995,8.93,0.449,N,4,1
48,48322,MORTGAGE,16.2,PERSONAL,A,27435,9.78,0.568,N,6,0
27,135749,RENT,8.1,VENTURE,B,27150,11.33,0.2,N,7,0
64,40021,MORTGAGE,1.2,MEDICAL,E,27312,12.08,0.682,N,26,0
27,44838,MORTGAGE,4.5,PERSONAL,B,32437,9.36,0.723,N,18,0
43,48352,MORTGAGE,5.2,EDUCATION,A,8731,8.72,0.181,N,5,0
24,76850,OWN,10.4,EDUCATION,A,7624,8.46,0.099,Y,2,0
44,73322,RENT,5.9,PERSONAL,C,30538,11.8,0.416,N,12,0
55,110593,OWN,,DEBTCONSOLIDATION,C,24865,7.57,0.225,N,12,1
33,22489,RENT,4.0,PERSONAL,A,11547,14.07,0.513,Y,7,1
27,21425,MORTGAGE,2.1,MEDICAL,D,1579,11.09,0.074,Y,21,1
26,48004,OWN,5.1,DEBTCONSOLIDATION,C,8879,,0.185,N,9,0
40,66821,RENT,3.3,VENTURE,E,20918,10.87,0.313,Y,17,0
54,164210,OWN,,PERSONAL,D,5996,13.76,0.037,N,14,1
36,73464,MORTGAGE,7.5,VENTURE,A,22202,14.0,0.302,N,2,0
24,35896,MORTGAGE,2.8,EDUCATION,C,30963,11.34,0.863,N,29,0
52,38615,RENT,4.0,HOMEIMPROVEMENT,A,13444,11.16,0.348,N,20,0
48,31863,RENT,3.2,PERSONAL,E,20538,11.73,0.645,N,13,0
58,49715,RENT,0.9,VENTURE,C,10599,9.6,0.213,N,4,0
52,30376,RENT,7.1,MEDICAL,B,14610,9.57,0.481,N,24,1
22,45029,MORTGAGE,3.1,DEBTCONSOLIDATION,B,22676,,0.504,N,24,0
29,62039,OTHER,12.2,DEBTCONSOLIDATION,C,33599,14.05,0.542,Y,12,1
37,39290,RENT,5.6,PERSONAL,D,33059,13.37,0.841,N,8,1
20,29748,RENT,0.8,HOMEIMPROVEMENT,C,34726,15.57,1.167,N,2,1
57,37668,MORTGAGE,,PERSONAL,D,26470,9.75,0.703,N,18,0
47,118052,RENT,2.0,VENTURE,B,24357,12.19,0.206,N,17,0
28,33182,MORTGAGE,4.7,EDUCATION,B,12090,17.41,0.364,N,14,0
32,48585,RENT,2.7,VENTURE,E,17272,,0.356,N,23,0
57,41067,RENT,4.2,PERSONAL,D,15457,10.32,0.376,Y,23,1
51,60020,RENT,11.6,VENTURE,D,13268,12.39,0.221,N,23,0
48,34319,RENT,0.5,VENTURE,A,9994,8.74,0.291,N,3,0
34,45906,MORTGAGE,11.1,VENTURE,D,4683,13.94,0.102,N,10,0
30,43005,RENT,6.2,DEBTCONSOLIDATION,D,19341,9.66,0.45,N,14,1
24,39218,RENT,10.1,MEDICAL,E,24962,12.58,0.636,N,16,0
50,67307,RENT,16.2,PERSONAL,C,31689,13.96,0.471,N,15,0
51,43081,RENT,9.1,PERSONAL,E,722,12.5,0.017,Y,19,1
44,47866,MORTGAGE,2.7,PERSONAL,B,12375,13.24,0.259,Y,2,0
21,43587,RENT,6.4,EDUCATION,F,6971,10.05,0.16,N,5,1
59,28055,MORTGAGE,6.2,PERSONAL,A,33716,13.01,1.202,N,13,1
55,87050,MORTGAGE,,EDUCATION,C,12527,10.04,0.144,Y,13,0
50,71532,RENT,,PERSONAL,B,25679,5.21,0.359,N,29,0
54,38752,RENT,8.0,PERSONAL,C,32728,15.74,0.845,Y,29,0
54,34770,RENT,10.2,DEBTCONSOLIDATION,B,10937,7.45,0.315,Y,6,0
32,12646,OWN,5.8,PERSONAL,B,15092,9.43,1.193,N,8,1
34,54565,MORTGAGE,9.2,HOMEIMPROVEMENT,A,19754,9.2,0.362,N,13,1
24,61889,MORTGAGE,1.1,VENTURE,C,31872,13.13,0.515,N,29,0
37,74901,RENT,5.8,VENTURE,D,30387,15.92,0.406,N,9,1
61,53574,MORTGAGE,4.9,HOMEIMPROVEMENT,C,28997,9.02,0.541,N,28,1
37,88403,RENT,5.5,PERSONAL,C,25026,10.84,0.283,Y,20,0
50,81258,OWN,4.7,VENTURE,B,21485,10.99,0.264,N,29,1
32,50770,RENT,4.1,EDUCATION,A,7861,6.3,0.155,N,2,0
25,76778,RENT,16.0,PERSONAL,B,12540,12.1,0.163,N,27,0
55,42418,RENT,10.3,PERSONAL,C,31608,7.69,0.745,N,15,1
23,40407,MORTGAGE,5.8,PERSONAL,D,22234,,0.55,N,22,1
59,110469,MORTGAGE,5.8,HOMEIMPROVEMENT,D,26164,12.67,0.237,N,9,0
58,54263,RENT,0.3,EDUCATION,A,25039,6.19,0.461,N,10,0
35,72385,RENT,5.0,DEBTCONSOLIDATION,A,20521,13.0,0.283,Y,9,1
22,84386,MORTGAGE,4.5,PERSONAL,A,3145,12.48,0.037,N,22,0
22,55615,OWN,5.3,VENTURE,C,10125,11.55,0.182,N,9,0
35,49767,RENT,2.4,PERSONAL,B,16834,12.27,0.338,N,25,0
42,68401,RENT,1.1,HOMEIMPROVEMENT,A,20329,9.52,0.297,N,19,0
26,89691,MORTGAGE,1.9,PERSONAL,C,17049,11.11,0.19,N,11,0
21,77933,RENT,7.4,PERSONAL,B,3669,11.51,0.047,N,24,0
63,37110,MORTGAGE,9.2,MEDICAL,B,6836,7.31,0.184,N,25,1
30,55568,MORTGAGE,7.1,DEBTCONSOLIDATION,A,7114,16.62,0.128,N,17,0
61,55727,RENT,13.4,VENTURE,C,23695,10.85,0.425,Y,13,0
33,128348,OWN,,VENTURE,C,4491,12.83,0.035,N,29,0
44,53436,MORTGAGE,5.1,MEDICAL,B,5823,9.37,0.109,N,10,1
20,35529,MORTGAGE,5.6,DEBTCONSOLIDATION,A,19646,12.85,0.553,N,24,0
48,115741,RENT,9.1,MEDICAL,F,5671,8.81,0.049,N,19,0
32,55806,RENT,18.6,PERSONAL,A,28508,14.25,0.511,N,15,1
33,47936,MORTGAGE,4.1,DEBTCONSOLIDATION,B,11885,6.07,0.248,N,19,0
30,20723,MORTGAGE,7.0,HOMEIMPROVEMENT,D,2620,9.71,0.126,N,6,1
28,70478,RENT,2.2,HOMEIMPROVEMENT,E,23767,13.46,0.337,N,23,1
28,32163,OWN,0.8,HOMEIMPROVEMENT,B,18640,10.55,0.58,N,16,0
25,174423,MORTGAGE,6.4,PERSONAL,C,12785,9.55,0.073,Y,26,0
48,54952,MORTGAGE,10.7,DEBTCONSOLIDATION,D,9017,12.91,0.164,N,5,1
45,49473,MORTGAGE,2.7,DEBTCONSOLIDATION,C,18773,13.28,0.379,Y,22,0
22,22693,MORTGAGE,,EDUCATION,B,5558,5.89,0.245,N,4,0
53,63849,OTHER,12.4,VENTURE,B,19040,12.1,0.298,N,7,0
40,74527,RENT,14.8,VENTURE,A,16425,14.48,0.22,Y,7,0
52,90920,RENT,,VENTURE,B,33318,15.19,0.366,N,20,0
50,102396,RENT,3.1,MEDICAL,G,17378,15.16,0.17,N,17,1
44,33862,OWN,1.1,HOMEIMPROVEMENT,B,18093,13.69,0.534,Y,22,1
63,36768,RENT,2.9,VENTURE,C,18059,11.94,0.491,N,24,1
61,30309,RENT,1.0,PERSONAL,D,28452,14.68,0.939,Y,18,1
52,28393,MORTGAGE,7.2,EDUCATION,B,7398,9.48,0.261,N,20,0
58,38470,RENT,4.1,VENTURE,C,31012,14.77,0.806,N,3,1
39,60648,RENT,,DEBTCONSOLIDATION,D,16601,5.85,0.274,N,29,1
38,46718,RENT,12.2,EDUCATION,A,20281,13.99,0.434,N,21,0
33,36832,RENT,2.4,HOMEIMPROVEMENT,A,31299,8.59,0.85,Y,20,1
41,47864,MORTGAGE,2.8,PERSONAL,A,2344,13.34,0.049,N,19,0
25,96653,RENT,6.8,PERSONAL,A,1159,15.9,0.012,N,11,0
51,35732,OWN,5.9,HOMEIMPROVEMENT,G,26555,15.79,0.743,N,13,0
21,25375,RENT,8.2,MEDICAL,E,32945,,1.298,Y,14,1
43,55310,RENT,2.4,MEDICAL,B,30855,,0.558,N,12,1
49,29086,MORTGAGE,7.1,HOMEIMPROVEMENT,D,7899,15.02,0.272,N,19,0
29,69952,RENT,7.4,DEBTCONSOLIDATION,C,2575,9.01,0.037,Y,21,0
22,72422,RENT,6.2,MEDICAL,C,25272,16.08,0.349,N,19,0
51,41691,OWN,2.8,MEDICAL,F,3443,8.4,0.083,N,21,1
23,72781,MORTGAGE,4.0,DEBTCONSOLIDATION,C,16091,9.81,0.221,N,2,0
40,28851,RENT,,VENTURE,D,5048,10.82,0.175,N,26,1
51,29650,MORTGAGE,3.2,HOMEIMPROVEMENT,D,1403,9.85,0.047,N,22,1
51,55261,MORTGAGE,4.1,PERSONAL,B,22576,,0.409,N,21,0
53,45035,RENT,0.7,MEDICAL,B,7047,,0.156,N,6,1
33,40032,RENT,2.1,HOMEIMPROVEMENT,C,30430,5.0,0.76,N,12,1
32,45224,MORTGAGE,6.3,DEBTCONSOLIDATION,C,25343,15.02,0.56,N,5,1
46,76531,MORTGAGE,11.6,VENTURE,C,17951,11.18,0.235,N,22,0
33,65179,MORTGAGE,8.4,EDUCATION,B,19706,10.56,0.302,N,29,0
40,65391,RENT,11.3,MEDICAL,F,33801,14.17,0.517,N,3,1
31,100935,MORTGAGE,2.8,EDUCATION,C,9465,9.04,0.094,N,17,0
56,98201,RENT,,PERSONAL,D,12851,16.13,0.131,N,26,0
64,43751,MORTGAGE,12.0,PERSONAL,F,16005,9.68,0.366,N,14,1
25,66233,RENT,6.3,EDUCATION,B,1380,5.0,0.021,N,11,0
52,36574,MORTGAGE,2.3,HOMEIMPROVEMENT,A,9480,11.59,0.259,Y,16,0
63,19049,RENT,0.4,PERSONAL,B,2576,8.0,0.135,Y,27,0
49,31201,RENT,11.8,VENTURE,A,18187,16.47,0.583,N,14,0
24,58343,RENT,3.2,EDUCATION,E,7726,17.85,0.132,N,19,0
64,150087,MORTGAGE,1.6,EDUCATION,C,18400,11.72,0.123,N,20,0
58,117959,MORTGAGE,1.9,DEBTCONSOLIDATION,C,22958,12.67,0.195,Y,10,0
41,56265,RENT,3.8,HOMEIMPROVEMENT,B,30754,7.81,0.547,N,12,1
35,24930,OWN,6.4,MEDICAL,B,32470,,1.302,N,3,1
61,37861,OWN,9.1,HOMEIMPROVEMENT,B,24299,,0.642,N,8,0
64,24214,RENT,7.9,VENTURE,B,34940,8.57,1.443,N,5,1
58,49643,RENT,6.3,PERSONAL,C,17398,12.55,0.35,N,6,0
52,186443,OWN,4.4,EDUCATION,D,23453,11.8,0.126,N,27,0
57,41459,RENT,7.7,PERSONAL,B,19455,5.0,0.469,N,5,0
55,38593,RENT,4.3,EDUCATION,C,2842,15.83,0.074,N,28,0
32,60451,RENT,2.6,MEDICAL,D,33134,12.93,0.548,N,22,0
26,54411,RENT,3.2,MEDICAL,A,11818,6.14,0.217,N,19,0
25,73549,MORTGAGE,0.4,VENTURE,C,12015,8.85,0.163,N,25,0
35,56421,RENT,2.0,PERSONAL,F,8519,12.34,0.151,N,17,0
52,81963,RENT,2.7,PERSONAL,A,24301,10.05,0.296,Y,8,0
31,60604,RENT,2.5,MEDICAL,B,31754,10.65,0.524,N,4,0
24,32835,MORTGAGE,1.4,HOMEIMPROVEMENT,D,9466,5.0,0.288,N,2,1
40,96149,RENT,10.0,VENTURE,D,5363,11.72,0.056,Y,28,1
54,21993,RENT,2.5,DEBTCONSOLIDATION,A,17536,15.0,0.797,N,26,1
64,72010,MORTGAGE,3.2,MEDICAL,G,13968,10.63,0.194,N,12,0
27,97119,OWN,6.7,DEBTCONSOLIDATION,B,24965,,0.257,N,7,0
51,87233,RENT,1.6,MEDICAL,A,18943,9.37,0.217,Y,24,0
64,92852,RENT,7.6,MEDICAL,B,4874,11.49,0.052,Y,4,0
51,27314,RENT,8.6,EDUCATION,D,11488,11.66,0.421,N,13,1
38,79162,RENT,8.8,PERSONAL,C,26275,11.11,0.332,N,20,0
53,25230,RENT,12.3,DEBTCONSOLIDATION,A,10883,11.94,0.431,Y,14,0
40,66946,MORTGAGE,17.0,DEBTCONSOLIDATION,A,24647,12.94,0.368,N,2,0
58,46566,MORTGAGE,2.7,PERSONAL,C,31390,9.49,0.674,N,18,0
61,47752,RENT,12.1,MEDICAL,B,20508,13.85,0.429,N,23,0
34,37547,MORTGAGE,10.9,DEBTCONSOLIDATION,F,31875,9.09,0.849,N,12,0
38,23224,RENT,8.2,EDUCATION,A,578,8.14,0.025,N,21,0
37,43163,RENT,2.3,VENTURE,B,23272,10.34,0.539,Y,11,0
40,20319,RENT,2.0,DEBTCONSOLIDATION,A,13236,,0.651,Y,23,1
35,84801,RENT,3.9,MEDICAL,B,31775,11.6,0.375,N,14,0
42,31074,RENT,16.2,PERSONAL,A,26747,11.55,0.861,N,23,0
56,21379,MORTGAGE,2.5,PERSONAL,D,30941,9.31,1.447,Y,28,0
25,48047,MORTGAGE,0.3,DEBTCONSOLIDATION,C,8575,12.88,0.178,N,6,0
44,37766,RENT,10.8,EDUCATION,C,4487,5.35,0.119,N,2,0
38,49800,MORTGAGE,16.3,EDUCATION,A,18335,15.83,0.368,N,3,0
31,41507,RENT,,MEDICAL,C,23747,9.5,0.572,N,11,1
51,53660,RENT,0.9,PERSONAL,B,4016,8.9,0.075,N,19,0
51,85780,OWN,44.5,MEDICAL,E,13636,5.0,0.159,Y,22,1
29,64113,MORTGAGE,3.3,MEDICAL,C,2167,,0.034,N,22,0
20,67580,RENT,2.2,VENTURE,A,16198,12.69,0.24,N,12,1
26,70528,RENT,6.1,MEDICAL,D,10742,,0.152,N,23,0
49,26443,RENT,14.2,MEDICAL,E,33402,10.24,1.263,N,13,1
33,37757,MORTGAGE,5.3,PERSONAL,A,2242,13.28,0.059,Y,5,1
20,27004,OWN,4.6,DEBTCONSOLIDATION,C,20821,13.78,0.771,N,11,1
39,62901,RENT,9.1,MEDICAL,A,9020,8.51,0.143,N,24,0
59,23177,OWN,5.7,MEDICAL,B,19109,13.86,0.824,N,16,0
63,35425,MORTGAGE,3.6,MEDICAL,A,16652,19.06,0.47,N,23,1
32,29053,RENT,6.7,EDUCATION,A,13001,9.81,0.447,Y,27,1
55,49217,RENT,6.0,HOMEIMPROVEMENT,B,30864,8.03,0.627,Y,16,1
34,42716,RENT,4.7,DEBTCONSOLIDATION,C,24444,16.6,0.572,N,3,1
64,40073,RENT,8.2,VENTURE,C,22394,8.17,0.559,Y,12,1
48,25727,RENT,8.0,HOMEIMPROVEMENT,F,20263,,0.788,Y,16,1
56,117220,MORTGAGE,5.8,DEBTCONSOLIDATION,C,10335,12.89,0.088,N,15,0
22,61310,RENT,4.3,PERSONAL,E,29001,11.1,0.473,N,3,1
63,47618,MORTGAGE,4.9,PERSONAL,C,28842,7.12,0.606,Y,8,0
54,58604,MORTGAGE,0.6,DEBTCONSOLIDATION,B,33795,13.8,0.577,N,8,0
51,42186,RENT,5.7,MEDICAL,C,15136,16.67,0.359,N,10,0
27,51264,RENT,10.3,MEDICAL,B,5144,6.62,0.1,N,5,0
55,19699,MORTGAGE,,VENTURE,B,9542,9.33,0.484,N,24,1
26,54909,RENT,3.6,PERSONAL,A,15289,12.64,0.278,N,12,0
56,72723,MORTGAGE,4.3,VENTURE,E,8177,7.59,0.112,N,18,0
37,35411,RENT,0.7,PERSONAL,D,5423,15.91,0.153,N,25,1
24,14564,RENT,4.8,VENTURE,D,30896,6.74,2.121,N,13,1
44,29342,RENT,1.9,MEDICAL,A,26750,12.67,0.912,N,29,1
54,38359,MORTGAGE,4.7,EDUCATION,C,9813,5.0,0.256,Y,19,1
39,60291,RENT,6.0,DEBTCONSOLIDATION,D,12706,14.28,0.211,N,9,0
44,44118,MORTGAGE,2.2,MEDICAL,D,33624,9.24,0.762,N,24,1
43,46841,MORTGAGE,1.5,PERSONAL,B,23303,11.41,0.497,N,25,0
59,45127,MORTGAGE,8.3,VENTURE,A,782,11.88,0.017,N,22,0
54,75167,MORTGAGE,2.1,MEDICAL,C,19047,8.8,0.253,N,10,0
29,66622,MORTGAGE,2.6,EDUCATION,F,6805,5.9,0.102,N,8,0
42,38365,MORTGAGE,1.7,VENTURE,C,33380,,0.87,N,15,0
61,25815,OWN,2.4,MEDICAL,F,26047,10.1,1.009,N,28,1
31,33632,MORTGAGE,5.1,PERSONAL,C,20365,8.5,0.606,N,16,0
31,50863,OWN,4.7,HOMEIMPROVEMENT,C,23883,8.04,0.47,N,24,1
21,37714,MORTGAGE,1.9,MEDICAL,B,22188,14.76,0.588,N,17,0
25,43750,MORTGAGE,1.1,MEDICAL,A,29863,6.4,0.683,N,22,0
24,63410,RENT,3.4,MEDICAL,C,22459,10.18,0.354,N,21,0
27,22402,MORTGAGE,4.1,EDUCATION,C,27053,8.54,1.208,Y,26,1
26,56484,RENT,,MEDICAL,C,7233,10.3,0.128,N,24,0
62,90959,MORTGAGE,,EDUCATION,A,10483,,0.115,N,26,0
61,58717,MORTGAGE,2.5,PERSONAL,A,16672,17.0,0.284,N,29,0
47,44052,RENT,,HOMEIMPROVEMENT,B,14564,8.65,0.331,N,23,0
28,83246,RENT,10.4,VENTURE,F,26609,11.38,0.32,N,20,1
58,106214,RENT,6.0,MEDICAL,B,32832,5.0,0.309,N,16,0
33,67667,MORTGAGE,4.5,MEDICAL,A,10475,7.84,0.155,N,19,0
36,89171,RENT,3.1,VENTURE,B,16619,8.85,0.186,N,3,0
36,52307,MORTGAGE,6.9,VENTURE,A,10157,12.01,0.194,N,21,0
58,91453,RENT,9.3,EDUCATION,B,33781,8.97,0.369,Y,9,1
38,43527,MORTGAGE,1.9,VENTURE,D,692,7.66,0.016,N,22,0
47,25460,RENT,9.8,EDUCATION,A,15355,,0.603,N,29,0
26,36164,OWN,3.0,MEDICAL,C,30437,,0.842,N,3,0
46,57012,MORTGAGE,1.0,PERSONAL,D,22163,5.0,0.389,N,12,0
53,97084,RENT,5.9,VENTURE,D,12367,13.34,0.127,Y,26,0
61,29383,RENT,4.8,MEDICAL,B,31817,,1.083,N,29,0
21,54980,RENT,4.9,HOMEIMPROVEMENT,C,2134,,0.039,Y,3,0
23,43134,MORTGAGE,6.8,PERSONAL,C,19365,16.72,0.449,N,7,1
61,74159,MORTGAGE,3.7,HOMEIMPROVEMENT,C,32118,12.07,0.433,N,20,0
29,43560,RENT,5.3,MEDICAL,B,27492,10.84,0.631,N,29,1
31,48396,MORTGAGE,5.9,HOMEIMPROVEMENT,D,26839,12.82,0.555,Y,6,1
53,48258,RENT,4.5,HOMEIMPROVEMENT,A,5217,11.79,0.108,N,20,0
41,60446,RENT,5.6,MEDICAL,D,12774,11.25,0.211,N,15,0
64,38736,RENT,6.5,VENTURE,B,16443,14.72,0.424,N,11,1
50,74040,RENT,5.2,MEDICAL,D,17671,,0.239,N,4,0
22,56971,MORTGAGE,9.1,PERSONAL,C,2324,15.42,0.041,N,9,1
61,61218,MORTGAGE,3.5,EDUCATION,B,16494,5.0,0.269,N,29,1
54,29918,MORTGAGE,6.7,DEBTCONSOLIDATION,F,32397,15.89,1.083,Y,11,1
50,29970,OWN,7.4,PERSONAL,A,23112,8.38,0.771,N,5,1
34,98733,MORTGAGE,5.1,HOMEIMPROVEMENT,E,16018,7.18,0.162,Y,12,1
